GPA,Semester_GPA,CGPA,Stress_Index,Attendance_Rate,Study_Hours_per_Day,Assignment_Delay_Days,Part_Time_Job,Dropout
2.07,1.84,1.79,6.9,82.8,4.87,3,0,0
3.34,3.37,3.35,5.2,77.9,3.84,0,0,0
2.22,1.89,1.89,6.9,93.0,5.63,2,1,1
2.32,2.31,2.31,6.8,85.5,5.63,3,1,0
2.97,2.86,2.86,6.3,95.5,5.09,4,0,0
1.49,1.63,1.74,6.7,75.1,4.16,4,0,1
1.28,1.69,1.69,7.8,66.7,3.98,1,0,0
1.12,0.95,0.95,5.9,80.8,3.94,1,1,1
3.59,3.91,3.98,8.0,87.9,6.14,6,0,1
0.0,0.0,0.0,3.4,68.0,2.88,2,0,1
1.47,1.27,1.27,6.8,83.6,4.23,3,0,1
2.4,2.23,2.2,8.9,81.1,4.91,0,1,1
0.77,0.58,0.55,6.0,72.6,4.98,2,0,1
1.82,1.78,1.71,9.1,71.8,3.17,0,0,0
0.63,0.71,0.68,8.1,76.6,3.94,0,1,1
3.11,3.37,3.34,3.7,88.9,4.9,2,1,0
1.29,1.56,1.56,5.8,78.3,3.41,2,1,0
2.86,3.22,3.2,6.5,72.1,3.89,4,0,0
0.05,0.0,0.05,7.8,73.5,3.44,4,0,1
3.8,3.89,3.89,6.0,88.3,5.23,2,0,0
0.79,0.83,0.83,5.9,90.4,1.89,5,0,1
3.31,3.18,3.18,8.2,79.5,3.7,2,0,0
0.69,0.59,0.59,3.4,83.2,2.26,2,1,1
0.92,0.3,0.3,4.2,70.4,1.98,1,0,0
4.0,4.0,4.0,6.1,87.9,2.82,2,1,0
3.29,3.41,3.46,4.5,75.5,6.24,4,0,0
4.0,3.95,3.99,5.1,77.3,5.87,2,0,0
2.45,2.55,2.55,5.4,74.8,5.51,1,0,0
3.04,2.57,2.57,8.2,75.3,3.9,0,0,0
1.96,1.85,1.87,4.5,70.4,5.87,2,0,1
1.46,1.76,1.8,6.6,78.0,4.26,2,1,1
2.14,2.08,2.11,7.8,83.4,3.58,1,0,0
1.72,1.4,1.41,3.8,76.6,3.08,2,0,0
0.87,0.39,0.38,6.9,69.6,4.96,2,1,1
2.46,2.53,2.41,7.5,82.3,3.93,1,1,0
2.27,2.72,2.79,5.6,84.8,2.45,2,0,0
1.6,1.3,1.3,3.0,88.6,3.82,2,0,1
2.52,2.59,2.63,4.0,77.7,3.27,1,0,0
3.48,3.68,3.6,2.8,88.3,2.72,0,1,0
2.04,2.13,2.21,4.5,92.3,3.93,1,0,1
2.82,3.32,3.28,5.4,86.2,4.26,2,1,0
2.72,2.37,2.37,8.6,75.7,4.28,4,0,0
4.0,3.67,3.67,1.0,74.3,5.7,2,0,0
0.71,0.44,0.47,9.6,87.3,4.01,1,1,1
1.38,1.58,1.58,5.7,81.1,3.15,1,0,1
0.99,0.4,0.4,7.2,84.0,2.75,3,0,1
2.56,2.15,2.21,3.2,96.1,3.82,1,1,1
3.47,3.38,3.37,6.0,93.2,3.68,2,1,0
0.0,0.0,0.0,5.8,76.7,2.61,1,0,1
2.37,2.73,2.74,2.4,97.8,5.36,2,1,0
1.42,1.23,1.17,8.3,90.4,5.83,4,0,0
4.0,3.84,3.84,5.0,80.2,4.1,3,0,0
3.18,3.69,3.68,6.3,71.2,5.11,4,1,0
1.55,1.34,1.37,5.0,83.6,2.58,1,1,1
4.0,3.81,3.81,6.3,85.4,5.6,1,0,0
1.78,1.96,1.98,7.2,63.6,5.5,5,1,1
2.39,2.4,2.35,9.1,70.3,5.24,1,1,1
1.06,1.5,1.5,3.6,64.0,3.86,0,1,1
3.01,3.02,3.02,4.0,79.5,4.45,3,1,0
0.88,1.41,1.49,8.3,94.5,5.58,1,0,1
0.69,0.63,0.58,7.2,80.7,4.26,2,1,1
2.43,2.58,2.58,4.2,76.2,4.49,2,1,0
1.43,1.33,1.3,7.3,70.4,2.58,1,0,1
1.56,2.17,2.17,4.1,63.4,2.9,5,0,1
2.24,1.93,1.94,7.2,85.1,5.93,0,1,0
2.07,1.57,1.57,6.2,74.2,3.59,0,1,1
1.12,1.04,0.94,5.4,69.4,2.86,4,0,1
2.95,2.65,2.63,7.3,86.0,4.37,1,0,1
3.58,3.67,3.73,2.8,84.6,2.55,1,1,0
1.62,1.07,1.07,6.4,86.2,3.91,3,1,1
1.09,0.37,0.44,8.2,71.6,3.37,2,0,1
1.48,1.28,1.28,8.2,75.0,5.01,4,0,1
1.96,1.84,1.79,4.9,72.5,2.64,4,1,1
1.53,1.44,1.46,4.7,88.1,2.91,0,0,0
2.36,2.62,2.62,6.3,73.3,5.24,3,0,1
2.11,2.09,2.09,4.5,95.0,4.03,3,1,1
2.03,2.3,2.3,2.9,67.5,0.5,2,0,0
2.26,2.43,2.42,3.4,79.0,3.21,0,0,0
3.08,3.15,3.18,2.4,88.8,4.38,2,1,0
2.59,2.76,2.73,6.9,68.0,3.53,3,0,0
2.93,2.77,2.77,4.6,81.7,5.65,2,0,0
1.4,1.73,1.7,5.2,78.7,4.07,1,1,0
2.11,1.83,1.81,6.9,87.5,3.31,4,1,1
1.39,1.32,1.32,7.5,75.4,2.73,1,0,1
0.48,0.38,0.38,6.3,88.7,2.29,4,0,1
0.89,0.99,0.97,6.7,94.5,1.57,3,0,1
1.9,2.11,2.16,6.2,65.7,5.49,4,0,1
2.76,2.73,2.66,3.1,71.5,2.91,1,1,0
1.93,1.73,1.67,5.4,77.5,4.95,1,0,1
0.73,0.46,0.47,9.1,89.5,3.87,1,1,1
1.02,0.81,0.81,8.5,75.7,3.9,3,0,1
0.36,0.57,0.57,7.7,82.4,3.46,2,1,1
0.0,0.86,0.86,8.8,64.9,3.41,3,1,1
2.4,2.51,2.54,5.3,95.8,2.33,0,0,0
1.93,2.06,1.99,6.7,81.7,4.65,1,1,0
2.02,1.7,1.74,6.9,86.4,3.45,3,1,1
3.61,3.9,3.9,3.1,94.2,3.23,2,0,0
3.68,3.24,3.23,4.9,85.5,4.41,1,1,0
3.65,3.08,3.15,2.7,72.7,4.58,1,0,0
0.0,0.0,0.0,8.5,88.7,2.74,2,1,1
4.0,4.0,4.0,4.3,96.6,6.19,1,0,1
1.19,1.4,1.4,3.4,77.2,4.09,5,0,1
0.48,0.65,0.76,6.9,65.8,5.42,4,1,1
1.42,1.95,1.96,9.2,70.9,5.92,5,0,1
0.92,0.77,0.77,5.4,69.8,3.51,3,0,0
3.87,4.0,4.0,4.6,80.3,2.76,0,1,0
0.14,0.19,0.16,4.9,66.7,3.5,1,1,1
1.21,1.0,1.06,6.0,84.2,4.78,1,0,1
0.0,0.15,0.15,8.0,85.2,2.37,6,1,1
2.42,2.55,2.55,4.5,71.4,2.52,1,1,0
1.23,1.01,1.01,5.8,69.5,5.94,4,0,0
1.56,1.91,1.91,7.8,82.2,2.71,1,0,0
3.45,3.22,3.2,3.8,91.8,3.6,1,0,0
1.5,1.72,1.75,6.1,79.7,5.05,1,0,0
1.57,1.36,1.36,8.5,76.3,3.41,0,1,1
2.66,2.97,2.97,6.0,77.5,3.83,2,1,0
1.53,1.04,1.05,5.3,83.0,2.35,1,0,1
2.1,2.04,2.04,8.1,79.2,6.78,1,1,0
3.44,3.39,3.47,4.7,76.3,8.82,2,0,0
1.73,1.91,1.91,8.3,69.4,3.7,1,0,1
1.1,1.22,1.24,9.3,74.1,3.87,0,0,1
1.24,1.7,1.7,7.2,86.8,5.77,3,0,1
2.91,3.49,3.42,4.7,86.2,4.98,2,0,0
3.92,4.0,4.0,4.9,57.9,3.95,4,0,0
1.57,1.84,1.83,7.9,87.5,3.14,3,0,1
1.31,0.65,0.63,4.7,86.0,2.25,3,0,1
2.78,2.59,2.59,6.7,80.9,5.05,3,1,0
2.02,1.62,1.7,8.4,83.6,2.84,1,0,1
0.0,0.0,0.0,6.2,73.6,2.43,4,0,1
1.16,1.08,1.08,3.8,73.3,3.65,3,0,1
3.63,3.82,3.76,3.8,83.4,2.61,2,0,0
3.36,3.29,3.23,7.4,79.1,7.75,1,0,0
0.28,0.71,0.71,6.2,66.5,3.8,1,1,1
4.0,3.67,3.71,2.1,71.6,4.32,0,0,0
3.18,3.11,3.11,4.2,89.9,2.29,3,0,0
1.5,1.47,1.45,6.7,81.5,5.45,3,0,1
2.46,2.17,2.17,6.8,77.5,6.19,1,0,1
0.55,0.46,0.46,6.7,79.2,2.13,2,1,0
3.24,3.16,3.02,6.5,92.1,3.41,2,0,1
2.32,2.3,2.35,4.2,78.5,4.86,2,1,0
1.39,1.29,1.35,4.6,70.2,3.68,1,1,0
1.57,1.35,1.35,6.8,82.8,3.45,3,1,1
0.59,1.21,1.19,6.1,76.8,3.58,3,0,1
2.92,3.03,3.03,4.9,81.0,2.15,2,0,1
4.0,4.0,4.0,2.8,84.9,3.97,1,0,0
1.51,1.86,1.8,7.5,69.9,1.91,1,1,1
2.73,2.79,2.8,5.8,93.0,3.25,0,0,0
1.54,1.64,1.64,7.5,75.7,2.97,1,0,1
2.22,1.75,1.68,4.3,72.4,4.17,2,0,0
0.0,0.0,0.01,5.6,78.9,3.35,1,0,1
0.39,0.0,0.08,9.2,80.8,4.8,2,1,1
2.54,2.74,2.81,2.4,76.1,2.93,1,0,0
1.78,2.19,2.19,3.1,86.3,5.67,2,1,0
0.35,0.0,0.0,4.2,72.8,3.1,0,0,1
1.54,1.44,1.41,5.2,90.5,2.07,1,0,0
0.71,0.05,0.13,5.5,73.3,2.91,3,1,1
3.76,3.84,3.85,4.3,93.1,2.42,1,0,0
3.72,3.72,3.75,7.1,78.9,3.95,2,0,0
2.4,2.57,2.67,7.2,74.2,2.24,1,1,1
1.52,1.54,1.54,6.0,69.6,3.19,1,0,1
0.41,0.0,0.0,5.4,82.0,3.52,2,1,1
2.5,2.56,2.52,7.1,82.4,3.89,2,0,1
1.3,1.21,1.21,4.7,94.8,3.45,3,1,1
2.48,2.06,2.01,5.1,80.2,5.63,3,0,1
2.08,2.59,2.6,5.8,71.3,6.62,0,0,1
1.72,1.38,1.4,6.1,71.7,2.54,3,1,1
0.45,0.36,0.32,9.2,82.1,3.53,4,1,1
4.0,3.57,3.54,7.3,86.4,3.11,3,1,0
1.47,1.62,1.69,9.0,77.9,5.38,2,1,1
1.06,0.81,0.8,5.4,72.8,4.53,2,1,1
1.81,1.91,1.96,7.1,77.3,6.96,3,0,0
2.16,2.41,2.41,6.5,77.6,2.36,3,0,1
2.94,3.0,2.97,7.9,90.9,4.99,1,0,1
1.97,2.25,2.33,7.1,71.3,5.46,1,0,0
0.72,0.19,0.21,7.4,80.8,4.46,4,0,1
1.58,1.93,1.92,7.3,78.2,5.49,2,0,0
0.0,0.0,0.0,10.0,81.9,1.93,0,0,1
2.65,2.78,2.81,3.3,83.5,4.53,4,1,1
1.28,1.2,1.19,6.8,68.0,4.3,2,0,1
4.0,4.0,3.93,1.5,88.6,2.28,1,1,0
1.0,1.57,1.5,8.6,80.4,3.09,3,0,1
2.97,2.81,2.81,4.6,84.8,4.7,1,0,1
3.89,4.0,4.0,6.7,81.2,3.62,1,1,0
1.9,1.25,1.18,6.9,76.5,3.0,1,1,1
0.4,0.59,0.59,6.4,68.8,3.7,2,1,0
1.23,1.36,1.36,5.9,77.7,3.12,2,0,1
3.69,3.57,3.55,4.2,96.4,3.5,0,0,0
2.79,2.51,2.56,3.5,75.0,3.83,1,0,0
3.44,3.57,3.51,4.0,83.2,2.11,1,1,0
2.55,2.32,2.32,6.6,68.4,5.88,2,1,1
2.1,2.2,2.2,5.5,76.1,2.27,0,0,1
2.53,2.45,2.4,3.7,90.0,2.73,0,0,1
3.05,2.65,2.65,4.1,80.8,2.13,4,1,0
1.43,1.42,1.37,6.3,80.7,2.25,1,0,0
1.52,2.32,2.34,6.7,78.9,4.85,2,1,1
1.27,0.81,0.82,7.8,74.7,3.36,2,1,1
1.93,2.19,2.19,3.9,74.1,5.81,4,1,0
1.65,2.03,2.03,9.7,85.3,4.58,1,0,1
4.0,3.78,3.85,1.0,99.4,4.93,1,0,0
2.68,2.67,2.66,8.0,87.8,6.22,4,0,1
1.42,1.26,1.27,5.1,75.0,4.44,1,1,1
0.48,0.61,0.63,8.9,85.2,4.19,0,0,1
0.86,0.72,0.72,7.5,70.1,3.04,1,1,1
4.0,3.64,3.65,1.8,84.1,2.85,1,0,0
1.85,2.05,2.08,5.1,79.5,3.79,1,0,0
2.39,2.46,2.48,8.5,80.9,5.8,3,1,0
1.61,1.36,1.38,6.1,85.9,1.51,1,1,0
1.07,1.48,1.44,9.0,82.1,3.2,3,0,1
1.45,1.22,1.19,6.0,90.3,3.6,1,0,1
0.14,0.17,0.17,6.7,74.9,2.74,0,1,1
3.16,2.91,2.91,2.4,87.2,4.11,3,1,0
0.0,0.0,0.0,5.3,74.8,2.49,1,1,0
0.59,0.2,0.23,4.5,76.7,0.5,0,0,1
1.3,1.19,1.19,6.4,89.6,3.28,5,0,1
0.53,0.44,0.42,5.6,84.8,1.51,0,1,1
0.01,0.0,0.01,8.3,89.3,2.99,2,0,1
2.6,2.47,2.47,3.1,74.8,3.18,4,1,0
1.15,1.74,1.7,5.0,84.7,5.84,3,1,1
2.77,2.79,2.82,6.0,76.0,5.4,2,0,1
2.24,1.94,1.97,5.4,62.1,6.13,0,0,1
0.0,0.46,0.43,9.3,81.3,2.95,0,0,1
1.84,1.32,1.32,4.3,71.8,4.15,0,0,0
3.75,3.43,3.43,4.9,90.0,4.19,5,0,1
0.0,0.0,0.0,6.2,68.3,2.79,1,1,1
2.98,3.74,3.74,5.6,92.1,4.49,1,1,0
3.01,2.89,2.95,8.8,86.8,3.07,2,0,0
2.42,2.61,2.55,3.1,80.3,1.95,0,0,1
2.97,2.73,2.73,3.9,63.7,4.37,2,0,0
2.97,2.89,2.91,4.6,82.6,4.4,2,1,1
1.73,1.9,1.92,6.5,81.2,4.08,0,1,0
2.86,3.02,3.06,6.2,84.4,3.34,2,1,0
2.61,2.44,2.44,7.9,77.8,3.76,4,1,1
2.34,2.11,2.08,3.9,67.7,5.65,2,0,1
3.77,3.29,3.31,2.5,84.5,4.81,1,0,0
1.04,1.28,1.25,7.8,76.2,4.65,2,1,1
1.41,1.35,1.36,5.6,72.8,4.92,1,0,1
1.23,0.74,0.75,5.4,74.9,0.91,2,0,1
0.87,1.19,1.19,9.1,89.9,4.68,2,0,1
1.57,1.74,1.74,7.4,74.4,4.48,5,1,1
0.45,0.56,0.56,6.8,76.8,3.94,3,0,1
3.3,3.21,3.16,5.4,87.7,3.37,2,1,0
2.54,2.38,2.4,6.0,83.6,6.18,2,0,0
2.69,2.81,2.81,6.0,89.2,4.82,3,0,0
2.29,2.05,2.05,3.5,83.3,5.26,3,0,0
1.28,1.36,1.37,5.4,75.4,4.04,3,0,0
3.4,3.67,3.67,3.8,84.2,3.28,2,0,0
2.55,2.71,2.66,5.1,78.9,4.87,3,0,0
3.89,4.0,4.0,4.4,89.1,6.2,4,1,0
1.64,1.44,1.4,2.7,65.1,3.01,1,0,1
2.99,2.81,2.73,6.0,87.7,3.34,2,1,0
2.26,2.08,2.18,6.7,72.6,5.66,2,1,1
1.43,1.4,1.29,3.7,84.2,4.01,2,0,1
1.75,2.39,2.46,5.7,82.2,5.73,1,1,0
0.05,0.43,0.35,8.1,86.2,2.62,3,1,0
2.36,2.38,2.4,5.6,88.4,4.97,1,0,0
3.76,3.78,3.86,7.9,79.4,4.65,1,0,0
1.28,1.19,1.2,5.9,62.2,7.12,1,0,0
2.57,2.87,2.93,5.8,96.3,4.46,5,1,0
3.72,3.45,3.45,5.4,88.5,1.55,0,1,0
1.7,1.23,1.26,7.8,77.9,3.58,1,1,0
1.55,1.62,1.66,3.8,87.6,6.36,1,0,0
2.02,2.18,2.24,2.8,72.4,4.84,3,0,0
0.83,0.15,0.16,5.1,69.7,3.33,1,0,1
2.16,2.02,2.08,6.7,86.8,2.38,2,1,0
2.18,2.12,2.15,6.2,89.3,4.9,2,1,0
1.38,1.48,1.45,7.6,84.6,2.52,0,1,1
2.62,2.45,2.45,6.4,88.7,2.07,2,0,1
2.87,2.88,2.88,6.6,95.2,4.56,1,0,1
1.72,1.65,1.7,3.7,85.4,2.34,2,0,0
0.12,0.28,0.27,5.7,73.9,3.64,2,1,1
2.35,2.33,2.33,3.5,75.5,3.41,1,0,0
2.95,2.89,2.89,4.8,76.7,3.71,2,0,0
1.93,1.64,1.64,3.1,83.7,2.57,0,1,0
1.98,1.73,1.73,7.0,77.0,2.41,3,0,1
3.03,2.94,2.94,7.4,83.7,4.37,0,0,0
1.28,1.15,1.17,6.5,78.8,6.03,0,0,1
2.13,2.03,1.95,8.0,91.6,3.81,0,1,0
1.62,2.02,2.09,6.8,76.7,3.46,0,0,0
1.59,1.56,1.56,8.4,72.2,3.52,3,0,1
0.64,0.51,0.5,4.5,81.9,2.5,4,1,1
0.83,0.27,0.27,6.6,87.5,0.62,2,0,0
1.53,1.69,1.69,6.2,84.4,2.93,1,1,0
1.61,1.56,1.56,7.3,84.9,3.53,1,0,0
2.15,2.45,2.49,6.1,83.2,4.38,2,0,1
1.78,1.99,1.99,7.6,85.4,4.82,1,0,1
1.87,1.39,1.4,4.4,83.9,3.32,2,1,0
3.53,2.91,2.84,4.4,82.6,4.47,1,1,0
1.99,1.5,1.44,4.0,81.4,4.45,3,0,0
0.92,1.19,1.2,5.2,85.5,4.28,5,1,1
2.11,2.25,2.19,3.4,89.8,4.02,2,1,0
3.66,3.35,3.42,4.7,78.5,6.16,0,0,0
1.59,1.66,1.66,6.2,81.1,2.59,1,0,1
3.9,4.0,4.0,6.7,93.6,5.17,1,1,0
1.32,1.2,1.2,7.3,84.9,6.4,3,0,1
2.69,3.04,2.94,8.8,98.4,4.11,1,0,1
2.88,3.19,3.17,3.0,79.1,3.7,1,1,0
3.68,3.19,3.19,2.8,81.8,4.66,1,0,0
1.79,1.6,1.53,6.4,82.1,3.69,2,0,1
3.65,3.98,3.95,5.1,74.7,6.78,2,0,0
1.27,1.48,1.51,7.4,79.8,3.9,4,0,1
1.14,1.65,1.59,4.9,67.0,3.28,3,1,1
2.49,2.81,2.8,7.0,74.2,4.53,2,1,0
1.58,1.54,1.54,8.8,71.9,3.19,2,0,0
0.6,0.48,0.49,7.1,81.3,4.64,2,0,1
4.0,4.0,4.0,5.3,85.1,4.22,2,0,0
0.53,0.29,0.29,8.5,77.7,5.48,1,1,1
2.89,2.36,2.35,5.1,92.7,5.09,1,1,0
3.29,3.36,3.36,3.3,83.3,3.22,1,0,0
1.41,0.69,0.69,6.6,89.4,4.01,0,0,1
1.62,1.7,1.62,6.8,81.9,4.19,1,0,0
1.43,1.17,1.2,6.8,74.1,4.82,5,0,1
0.0,0.0,0.05,7.1,78.6,3.3,2,0,0
1.29,1.44,1.43,4.2,82.4,5.14,4,1,1
2.45,1.99,1.91,7.3,100.0,3.74,0,0,0
2.47,2.17,2.17,3.3,90.2,3.13,3,1,0
1.48,1.41,1.36,4.0,83.4,3.21,1,0,1
1.56,1.85,1.91,6.0,79.9,4.65,2,0,1
2.19,2.58,2.5,5.3,75.1,2.52,6,1,1
3.16,3.2,3.2,1.2,80.0,4.19,1,1,0
1.82,1.05,0.93,5.6,82.3,2.83,2,1,1
2.93,3.52,3.52,4.0,75.1,4.34,0,0,0
2.76,2.76,2.83,5.2,75.5,3.79,3,1,1
2.96,2.94,2.9,4.8,87.2,4.33,2,0,1
2.53,3.25,3.36,5.8,87.0,4.28,1,0,1
1.98,1.84,1.84,6.1,82.1,3.93,1,0,0
2.19,2.19,2.16,5.7,65.9,5.42,2,1,1
2.4,2.98,2.9,3.7,69.1,4.2,1,0,0
2.66,2.44,2.46,4.1,83.2,4.0,1,1,0
1.56,1.49,1.49,7.8,91.9,5.11,1,0,0
2.91,3.48,3.52,4.7,85.8,3.71,4,1,0
0.85,0.52,0.54,9.0,87.0,3.29,1,1,1
1.6,1.2,1.2,5.7,83.0,2.6,0,0,1
0.75,0.85,0.85,3.3,79.9,3.71,1,0,1
3.01,3.27,3.27,6.4,87.5,2.53,0,0,0
3.09,3.08,3.08,3.9,99.2,3.89,3,0,0
3.25,3.7,3.64,7.6,87.0,3.06,2,0,0
3.78,3.56,3.56,3.8,75.4,2.34,1,1,0
1.61,1.12,1.08,4.9,84.6,3.07,2,1,0
1.92,1.63,1.57,6.5,77.5,2.43,0,0,1
1.75,1.54,1.54,3.1,82.8,2.49,1,0,0
2.24,2.08,2.12,3.5,87.8,3.39,3,0,1
2.7,2.98,2.95,5.6,86.0,4.74,1,1,0
1.21,1.59,1.55,6.0,87.3,2.4,1,1,1
1.69,2.07,2.07,8.0,76.5,4.55,2,1,1
2.87,3.16,3.12,6.1,81.8,3.87,3,0,1
1.64,1.25,1.16,3.9,71.7,4.48,3,1,1
2.14,2.11,2.07,1.0,87.2,3.81,1,0,0
2.77,2.94,2.94,4.0,72.1,3.51,3,1,1
3.25,3.28,3.16,6.6,83.9,3.85,2,0,0
1.71,1.69,1.72,5.8,75.0,2.94,1,0,0
2.84,2.11,2.07,6.1,100.0,5.32,1,1,1
2.49,2.38,2.38,5.7,83.3,3.86,4,0,0
1.01,0.81,0.94,8.1,83.4,6.18,3,1,1
2.3,2.46,2.44,7.8,98.3,4.49,2,1,0
1.38,0.73,0.75,3.1,69.4,2.92,1,1,0
2.06,2.18,2.17,5.4,87.1,4.74,1,1,1
1.13,0.47,0.47,5.3,82.5,3.22,3,0,1
0.06,0.0,0.0,7.3,69.0,4.42,2,0,1
1.35,1.51,1.46,3.9,81.5,5.98,1,0,0
2.33,2.94,2.94,5.7,79.3,4.22,3,1,0
4.0,4.0,4.0,6.6,85.6,5.97,3,0,0
1.3,1.31,1.27,9.7,92.5,3.96,2,0,0
1.74,1.61,1.54,4.9,78.6,4.96,1,0,0
1.66,0.94,0.92,3.2,95.4,5.48,2,1,1
4.0,4.0,4.0,2.9,87.6,4.99,2,1,0
2.07,2.18,2.18,5.2,82.8,2.39,1,1,1
3.3,3.35,3.3,5.8,94.6,6.08,2,1,0
3.58,3.76,3.76,5.4,75.7,4.04,0,0,0
1.54,1.15,1.08,3.8,95.2,2.89,5,0,0
1.71,1.91,1.91,4.9,70.0,2.95,1,1,0
2.69,2.83,2.83,6.9,94.7,1.23,0,1,0
4.0,3.63,3.64,3.4,82.5,4.63,2,1,0
1.39,1.81,1.74,6.9,84.0,3.14,4,1,1
3.99,4.0,3.99,4.5,88.4,5.21,2,0,0
1.16,1.08,1.08,8.0,74.0,3.34,5,0,0
2.7,2.61,2.6,7.9,92.1,2.42,0,1,1
1.45,2.04,2.02,8.7,81.3,4.93,3,1,1
2.92,3.5,3.52,2.1,91.1,4.82,1,0,0
1.29,1.17,1.25,3.7,87.4,4.72,1,0,0
3.33,3.47,3.47,5.3,86.8,4.67,3,0,0
0.44,0.41,0.42,9.5,73.7,3.46,2,0,1
2.05,2.14,2.14,8.5,90.0,2.5,0,1,1
3.15,3.26,3.26,3.8,59.4,3.77,5,0,0
0.73,0.93,0.96,5.4,72.4,3.09,3,1,1
3.91,4.0,4.0,3.6,73.0,4.05,1,1,0
0.11,0.0,0.0,7.4,82.0,3.52,3,1,1
2.2,2.39,2.39,6.1,78.3,1.55,5,0,0
1.71,1.93,1.93,6.3,90.0,4.41,3,1,0
1.15,1.22,1.16,7.5,90.8,1.83,2,0,1
2.15,1.91,1.91,6.2,84.2,4.18,3,0,1
0.15,0.35,0.34,8.4,79.8,2.42,1,1,1
0.71,1.05,1.05,7.5,83.3,4.03,0,1,1
0.55,0.24,0.24,7.1,77.3,4.19,0,1,1
0.35,0.39,0.34,6.7,90.3,3.58,0,1,1
1.53,2.03,2.02,7.1,67.7,4.64,2,1,1
1.33,1.63,1.69,5.5,71.2,4.07,3,0,0
1.87,1.75,1.75,5.7,85.9,2.53,5,0,1
1.64,1.28,1.28,6.1,86.3,2.28,0,1,0
0.57,0.58,0.58,8.4,68.5,3.43,2,0,1
1.11,1.59,1.61,5.8,79.5,2.92,2,0,1
1.83,1.93,1.89,7.5,88.2,4.27,1,0,1
1.57,1.29,1.31,3.8,70.5,4.04,2,0,1
3.07,3.05,3.05,4.9,90.2,3.54,2,0,0
2.96,2.8,2.78,4.4,89.2,4.44,1,1,0
1.05,0.89,0.79,7.4,76.1,1.71,2,0,1
4.0,4.0,4.0,4.5,84.2,5.25,2,0,0
1.28,1.45,1.31,10.0,81.2,4.04,1,1,1
4.0,4.0,4.0,2.5,90.1,7.09,2,0,0
1.65,2.28,2.24,8.2,76.5,3.9,3,1,1
1.35,1.35,1.32,8.4,81.8,5.24,1,0,0
4.0,4.0,4.0,4.6,84.4,7.52,2,1,0
0.96,0.69,0.67,6.6,83.1,4.77,1,0,0
1.73,1.84,1.77,4.6,61.6,7.65,2,1,0
0.69,0.19,0.19,2.7,82.1,2.63,3,1,0
2.51,2.74,2.75,3.3,87.8,3.59,2,0,1
1.55,1.2,1.2,6.2,79.0,4.11,4,1,1
3.96,3.89,3.83,6.3,89.4,5.04,1,0,0
1.5,1.57,1.59,4.4,71.9,2.87,1,0,1
1.73,1.43,1.46,7.9,75.3,3.76,3,0,1
2.62,2.64,2.67,5.5,69.4,4.84,2,0,1
4.0,4.0,4.0,5.5,88.8,4.33,1,0,0
1.37,1.32,1.35,5.4,72.4,4.07,2,0,1
1.7,1.82,1.84,6.3,82.8,1.48,3,1,1
2.54,2.43,2.43,3.8,89.4,1.87,3,0,0
0.9,0.98,0.88,7.7,86.1,4.93,1,1,1
3.42,3.3,3.35,5.2,84.0,5.81,1,1,0
1.37,1.46,1.46,6.4,85.0,4.19,1,0,0
3.47,3.91,3.91,4.2,94.5,3.63,5,0,1
1.84,1.73,1.73,2.8,87.7,3.63,1,0,1
2.67,2.6,2.58,6.4,82.5,2.82,2,0,0
0.48,0.52,0.56,5.2,75.0,5.79,1,0,1
0.65,0.31,0.32,4.7,84.7,1.81,2,1,1
1.91,2.09,2.15,9.4,84.2,6.65,4,1,1
2.79,3.04,3.04,3.8,83.5,5.46,1,1,1
2.03,2.46,2.4,8.1,87.2,5.27,1,1,0
3.65,3.64,3.64,4.3,76.2,3.56,2,1,1
2.63,2.23,2.23,3.9,99.8,6.35,2,0,0
1.38,1.53,1.52,6.2,88.1,5.99,6,1,0
1.01,1.19,1.18,6.8,84.7,0.5,4,0,1
1.67,1.54,1.54,5.7,78.0,5.37,1,1,1
1.13,1.83,1.79,8.1,72.7,3.7,2,1,1
0.13,0.45,0.45,7.4,85.2,3.52,1,0,1
1.3,1.41,1.44,7.0,74.7,3.11,1,1,0
3.51,3.56,3.6,8.0,87.5,2.31,1,0,0
1.88,2.18,2.18,6.0,89.4,5.0,5,0,0
0.78,1.02,1.02,6.9,77.0,4.47,1,1,1
1.13,1.35,1.29,5.3,83.7,3.19,2,1,0
1.88,1.92,1.82,6.5,66.0,2.57,0,0,1
3.32,3.9,3.9,2.1,84.7,4.32,1,0,0
0.95,0.9,0.9,4.2,87.0,2.01,2,0,0
4.0,4.0,4.0,5.6,85.9,4.25,2,0,0
2.17,2.2,2.13,4.8,91.2,1.52,3,0,1
3.3,3.33,3.26,6.4,92.0,5.89,1,0,0
0.86,1.02,1.08,7.5,64.8,3.69,1,0,1
1.95,1.88,1.83,4.4,82.6,4.59,0,0,0
4.0,3.79,3.79,2.9,82.6,3.96,2,1,0
0.41,0.03,0.02,3.5,66.7,3.8,3,0,1
1.03,1.24,1.24,7.6,83.8,3.58,2,0,1
1.5,1.59,1.59,8.3,88.2,5.66,2,0,1
2.83,3.23,3.23,4.5,72.1,4.35,0,0,0
1.55,1.59,1.55,5.0,72.7,6.92,1,1,0
1.49,1.93,1.93,2.5,74.3,1.34,0,1,1
1.06,0.77,0.83,4.8,81.4,5.66,2,0,0
1.21,1.56,1.55,4.6,80.4,2.41,3,0,1
